route_id,agency_id,route_short_name,route_long_name,route_type
routes:IC1933,0,IC1933,Brussel-Nat-Luchthaven - Doornik,2
routes:IC1936,0,IC1936,Brussel-Nat-Luchthaven - Doornik,2
routes:IC1939,0,IC1939,Brussel-Nat-Luchthaven - Doornik,2
routes:IC1942,0,IC1942,Brussel-Nat-Luchthaven - Doornik,2
routes:IC2103,0,IC2103,Aarlen - Luxembourg (l),2
routes:IC2105,0,IC2105,Aarlen - Luxembourg (l),2
routes:IC2244,0,IC2244,Lokeren - Dendermonde,2
routes:IC2343,0,IC2343,Brussel-Nat-Luchthaven - Kortrijk,2
routes:IC2543,0,IC2543,Dinant - Namen,2
routes:IC2606,0,IC2606,Antwerpen-Centraal - Leuven,2
routes:IC2645,0,IC2645,Brussel-Nat-Luchthaven - Mechelen,2
routes:IC2904,0,IC2904,Hasselt - Luik-Guillemins,2
routes:IC2908,0,IC2908,Antwerpen-Centraal - Luik-Guillemins,2
routes:IC2910,0,IC2910,Antwerpen-Centraal - Luik-Guillemins,2
routes:IC2912,0,IC2912,Antwerpen-Centraal - Luik-Guillemins,2
routes:IC2914,0,IC2914,Antwerpen-Centraal - Luik-Guillemins,2
routes:IC2916,0,IC2916,Antwerpen-Centraal - Luik-Guillemins,2
routes:IC2918,0,IC2918,Antwerpen-Centraal - Luik-Guillemins,2
routes:IC2921,0,IC2921,Antwerpen-Centraal - Tongeren,2
routes:IC2927,0,IC2927,Hasselt - Antwerpen-Centraal,2
routes:IC2930,0,IC2930,Luik-Guillemins - Antwerpen-Centraal,2
routes:IC2932,0,IC2932,Luik-Guillemins - Antwerpen-Centraal,2
routes:IC2934,0,IC2934,Luik-Guillemins - Antwerpen-Centraal,2
routes:IC2936,0,IC2936,Luik-Guillemins - Antwerpen-Centraal,2
routes:IC2938,0,IC2938,Luik-Guillemins - Antwerpen-Centraal,2
routes:IC2940,0,IC2940,Luik-Guillemins - Antwerpen-Centraal,2
routes:IC5359,0,IC5359,Luik-Guillemins - Maastricht (nl),2
routes:IC19702,0,IC19702,Kortrijk - Lille Flandres(f),2
routes:IC19705,0,IC19705,Lille Flandres(f) - Kortrijk,2
routes:IC19713,0,IC19713,Lille Flandres(f) - Kortrijk,2
routes:IC19717,0,IC19717,Lille Flandres(f) - Kortrijk,2
routes:IC19720,0,IC19720,Kortrijk - Lille Flandres(f),2
routes:IC19724,0,IC19724,Kortrijk - Lille Flandres(f),2
routes:IC19727,0,IC19727,Lille Flandres(f) - Kortrijk,2
routes:IC19907,0,IC19907,Lille Flandres(f) - Doornik,2
routes:IC19910,0,IC19910,Doornik - Lille Flandres(f),2
routes:IC19923,0,IC19923,Lille Flandres(f) - Doornik,2
routes:IC19929,0,IC19929,Lille Flandres(f) - Doornik,2
routes:IC19934,0,IC19934,Doornik - Lille Flandres(f),2
routes:IC19947,0,IC19947,Lille Flandres(f) - Doornik,2
routes:L4706,0,L4706,Luxembourg (l) - Athus,2
routes:L4708,0,L4708,Luxembourg (l) - Athus,2
routes:L4710,0,L4710,Luxembourg (l) - Athus,2
routes:L4712,0,L4712,Luxembourg (l) - Athus,2
routes:L4714,0,L4714,Luxembourg (l) - Athus,2
routes:L4716,0,L4716,Luxembourg (l) - Athus,2
routes:L4718,0,L4718,Luxembourg (l) - Athus,2
routes:L4720,0,L4720,Luxembourg (l) - Athus,2
routes:L4722,0,L4722,Luxembourg (l) - Athus,2
routes:L4730,0,L4730,Athus - Luxembourg (l),2
routes:L4732,0,L4732,Athus - Luxembourg (l),2
routes:L4734,0,L4734,Athus - Luxembourg (l),2
routes:L4736,0,L4736,Athus - Luxembourg (l),2
routes:L5080,0,L5080,Athus - Luxembourg (l),2
routes:IC3144,0,IC3144,Antwerpen-Centraal - Brussel-Zuid,2
routes:IC3307,0,IC3307,Binche - Antwerpen-Centraal,2
routes:IC3309,0,IC3309,Binche - Antwerpen-Centraal,2
routes:IC3311,0,IC3311,Binche - Antwerpen-Centraal,2
routes:IC3313,0,IC3313,Binche - Antwerpen-Centraal,2
routes:IC3315,0,IC3315,Binche - Antwerpen-Centraal,2
routes:IC3340,0,IC3340,Antwerpen-Centraal - Binche,2
routes:IC3342,0,IC3342,Antwerpen-Centraal - Binche,2
routes:IC3726,0,IC3726,Brussel-Nat-Luchthaven - Bergen,2
routes:IC3729,0,IC3729,Brussel-Nat-Luchthaven - Bergen,2
routes:IC3732,0,IC3732,Brussel-Nat-Luchthaven - Bergen,2
routes:IC3735,0,IC3735,Brussel-Nat-Luchthaven - Bergen,2
routes:IC3738,0,IC3738,Brussel-Nat-Luchthaven - Bergen,2
routes:IC3740,0,IC3740,Brussel-Nat-Luchthaven - Bergen,2
routes:IC3804,0,IC3804,Namen - Liers,2
routes:IC3827,0,IC3827,Charleroi-Zuid - Moeskroen,2
routes:IC3908,0,IC3908,Charleroi-Zuid - Couvin,2
routes:IC3912,0,IC3912,Charleroi-Zuid - Couvin,2
routes:IC3916,0,IC3916,Charleroi-Zuid - Couvin,2
routes:IC3920,0,IC3920,Charleroi-Zuid - Couvin,2
routes:IC3927,0,IC3927,Couvin - Charleroi-Zuid,2
routes:IC3931,0,IC3931,Couvin - Charleroi-Zuid,2
routes:IC3935,0,IC3935,Couvin - Charleroi-Zuid,2
routes:IC4206,0,IC4206,Turnhout - Antwerpen-Centraal,2
routes:IC4209,0,IC4209,Turnhout - Antwerpen-Centraal,2
routes:IC4211,0,IC4211,Turnhout - Antwerpen-Centraal,2
routes:IC4215,0,IC4215,Turnhout - Antwerpen-Centraal,2
routes:IC4217,0,IC4217,Turnhout - Antwerpen-Centraal,2
routes:IC4219,0,IC4219,Turnhout - Antwerpen-Centraal,2
routes:IC4221,0,IC4221,Turnhout - Antwerpen-Centraal,2
routes:IC4228,0,IC4228,Antwerpen-Centraal - Turnhout,2
routes:IC4230,0,IC4230,Antwerpen-Centraal - Turnhout,2
routes:IC4234,0,IC4234,Antwerpen-Centraal - Turnhout,2
routes:IC4236,0,IC4236,Antwerpen-Centraal - Turnhout,2
routes:IC4238,0,IC4238,Antwerpen-Centraal - Turnhout,2
routes:IC4242,0,IC4242,Antwerpen-Centraal - Turnhout,2
routes:IC4406,0,IC4406,Mol - Hasselt,2
routes:IC4410,0,IC4410,Mol - Hasselt,2
routes:IC4414,0,IC4414,Mol - Hasselt,2
routes:IC4418,0,IC4418,Mol - Hasselt,2
routes:IC4429,0,IC4429,Hasselt - Mol,2
routes:IC4433,0,IC4433,Hasselt - Mol,2
routes:IC4437,0,IC4437,Hasselt - Mol,2
routes:IC4441,0,IC4441,Hasselt - Mol,2
routes:IC5378,0,IC5378,Maastricht (nl) - Luik-Guillemins,2
routes:IC5380,0,IC5380,Maastricht (nl) - Luik-Guillemins,2
routes:IC5382,0,IC5382,Maastricht (nl) - Luik-Guillemins,2
routes:IC5384,0,IC5384,Maastricht (nl) - Luik-Guillemins,2
routes:IC5386,0,IC5386,Maastricht (nl) - Luik-Guillemins,2
routes:IC5388,0,IC5388,Maastricht (nl) - Luik-Guillemins,2
routes:IC5390,0,IC5390,Maastricht (nl) - Luik-Guillemins,2
routes:IC9211,0,IC9211,Brussel-Zuid - Amsterdam Cs (nl),2
routes:IC9215,0,IC9215,Brussel-Zuid - Amsterdam Cs (nl),2
routes:IC9219,0,IC9219,Brussel-Zuid - Amsterdam Cs (nl),2
routes:IC9223,0,IC9223,Brussel-Zuid - Amsterdam Cs (nl),2
routes:IC9228,0,IC9228,Amsterdam Cs (nl) - Brussel-Zuid,2
routes:IC9232,0,IC9232,Amsterdam Cs (nl) - Brussel-Zuid,2
routes:IC9236,0,IC9236,Amsterdam Cs (nl) - Brussel-Zuid,2
routes:IC9240,0,IC9240,Amsterdam Cs (nl) - Brussel-Zuid,2
routes:IC9244,0,IC9244,Amsterdam Cs (nl) - Brussel-Zuid,2
routes:IC9248,0,IC9248,Amsterdam Cs (nl) - Brussel-Zuid,2
routes:IC9252,0,IC9252,Amsterdam Cs (nl) - Brussel-Zuid,2
routes:IC9256,0,IC9256,Amsterdam Cs (nl) - Brussel-Zuid,2
routes:IC9263,0,IC9263,Brussel-Zuid - Amsterdam Cs (nl),2
routes:IC9267,0,IC9267,Brussel-Zuid - Amsterdam Cs (nl),2
routes:IC9271,0,IC9271,Brussel-Zuid - Amsterdam Cs (nl),2
routes:L1556,0,L1556,Denderleeuw - Schaarbeek,2
routes:L1564,0,L1564,Denderleeuw - Schaarbeek,2
routes:L1566,0,L1566,Denderleeuw - Schaarbeek,2
routes:L1570,0,L1570,Denderleeuw - Geraardsbergen,2
routes:L1577,0,L1577,Geraardsbergen - Denderleeuw,2
routes:L1579,0,L1579,Schaarbeek - Denderleeuw,2
routes:L1581,0,L1581,Schaarbeek - Denderleeuw,2
routes:L1583,0,L1583,Schaarbeek - Denderleeuw,2
routes:L1585,0,L1585,Schaarbeek - Denderleeuw,2
routes:L1587,0,L1587,Schaarbeek - Denderleeuw,2
routes:L1589,0,L1589,Schaarbeek - Denderleeuw,2
routes:L1591,0,L1591,Schaarbeek - Denderleeuw,2
routes:L1773,0,L1773,Brussel-Zuid - Antwerpen-Centraal,2
routes:L1957,0,L1957,Nijvel - Brussel-Noord,2
routes:L1959,0,L1959,Nijvel - Brussel-Noord,2
routes:L1961,0,L1961,Nijvel - Brussel-Noord,2
routes:L1963,0,L1963,Nijvel - Brussel-Noord,2
routes:L1965,0,L1965,Nijvel - Brussel-Noord,2
routes:L1967,0,L1967,Nijvel - Brussel-Noord,2
routes:L1969,0,L1969,Nijvel - Brussel-Noord,2
routes:L1971,0,L1971,Nijvel - Brussel-Noord,2
routes:L1973,0,L1973,Nijvel - Brussel-Noord,2
routes:L1977,0,L1977,Brussel-Noord - Nijvel,2
routes:L1979,0,L1979,Brussel-Noord - Nijvel,2
routes:L1981,0,L1981,Brussel-Noord - Nijvel,2
routes:L1983,0,L1983,Brussel-Noord - Nijvel,2
routes:L1985,0,L1985,Brussel-Noord - Nijvel,2
routes:L1987,0,L1987,Brussel-Noord - Nijvel,2
routes:L1989,0,L1989,Brussel-Noord - Nijvel,2
routes:L1991,0,L1991,Brussel-Noord - Nijvel,2
routes:L1993,0,L1993,Brussel-Noord - Nijvel,2
routes:L3058,0,L3058,Ottignies - Leuven,2
routes:L3060,0,L3060,Ottignies - Leuven,2
routes:L3062,0,L3062,Ottignies - Leuven,2
routes:L3064,0,L3064,Ottignies - Leuven,2
routes:L3066,0,L3066,Ottignies - Leuven,2
routes:L3068,0,L3068,Ottignies - Leuven,2
routes:L3070,0,L3070,Ottignies - Leuven,2
routes:L3072,0,L3072,Ottignies - Leuven,2
routes:L3090,0,L3090,Leuven - Ottignies,2
routes:L3092,0,L3092,Leuven - Ottignies,2
routes:L5172,0,L5172,Landen - Luik-Guillemins,2
routes:L5191,0,L5191,Luik-Guillemins - Landen,2
routes:L5272,0,L5272,Herstal - Verviers-Centraal,2
routes:L5569,0,L5569,Liers - Marloie,2
routes:L5579,0,L5579,Marloie - Liers,2
routes:L5583,0,L5583,Marloie - Liers,2
routes:L5591,0,L5591,Marloie - Liers,2
routes:L5656,0,L5656,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L5658,0,L5658,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L5660,0,L5660,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L5662,0,L5662,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L5664,0,L5664,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L5666,0,L5666,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L5668,0,L5668,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L5670,0,L5670,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L5672,0,L5672,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L5676,0,L5676,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L5678,0,L5678,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L5680,0,L5680,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L5682,0,L5682,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L5684,0,L5684,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L5686,0,L5686,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L5688,0,L5688,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L5690,0,L5690,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L5692,0,L5692,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L5859,0,L5859,Libramont - Aarlen,2
routes:L5863,0,L5863,Libramont - Aarlen,2
routes:L5867,0,L5867,Libramont - Aarlen,2
routes:L5968,0,L5968,Libramont - Virton,2
routes:L5972,0,L5972,Libramont - Virton,2
routes:L5978,0,L5978,Virton - Libramont,2
routes:L5982,0,L5982,Virton - Libramont,2
routes:L5986,0,L5986,Virton - Libramont,2
routes:L5990,0,L5990,Virton - Libramont,2
routes:L6158,0,L6158,Ciney - Libramont,2
routes:L6162,0,L6162,Ciney - Libramont,2
routes:L6166,0,L6166,Ciney - Libramont,2
routes:L6170,0,L6170,Ciney - Libramont,2
routes:L6371,0,L6371,Ottignies - Louvain-La-Neuve-Univ.,2
routes:L6373,0,L6373,Ottignies - Louvain-La-Neuve-Univ.,2
routes:IC1710,0,IC1710,Quievrain - Luik-Guillemins,2
routes:IC1718,0,IC1718,Quievrain - Luik-Guillemins,2
routes:IC2029,0,IC2029,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC2031,0,IC2031,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC2034,0,IC2034,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC2036,0,IC2036,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC2038,0,IC2038,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC2040,0,IC2040,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC2043,0,IC2043,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC2405,0,IC2405,Namen - Luik-Paleis,2
routes:IC3110,0,IC3110,Brussel-Zuid - Antwerpen-Centraal,2
routes:IC3112,0,IC3112,Brussel-Zuid - Antwerpen-Centraal,2
routes:IC3114,0,IC3114,Brussel-Zuid - Antwerpen-Centraal,2
routes:IC3116,0,IC3116,Brussel-Zuid - Antwerpen-Centraal,2
routes:IC3118,0,IC3118,Brussel-Zuid - Antwerpen-Centraal,2
routes:IC3305,0,IC3305,Brussel-Zuid - Essen,2
routes:IC3320,0,IC3320,Brussel-Zuid - Essen,2
routes:IC3405,0,IC3405,Binche - Turnhout,2
routes:IC3407,0,IC3407,Binche - Turnhout,2
routes:IC3409,0,IC3409,Binche - Turnhout,2
routes:IC3411,0,IC3411,Binche - Turnhout,2
routes:IC3413,0,IC3413,Binche - Turnhout,2
routes:IC3415,0,IC3415,Binche - Turnhout,2
routes:IC3417,0,IC3417,Binche - Turnhout,2
routes:IC3419,0,IC3419,Binche - Turnhout,2
routes:IC3427,0,IC3427,Turnhout - Binche,2
routes:IC4227,0,IC4227,Antwerpen-Centraal - Turnhout,2
routes:IC4427,0,IC4427,Hasselt - Mol,2
routes:IC4506,0,IC4506,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC4508,0,IC4508,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC4510,0,IC4510,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC4514,0,IC4514,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC4516,0,IC4516,Charleroi-Zuid - Antwerpen-Centraal,2
routes:IC4526,0,IC4526,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC4528,0,IC4528,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC4530,0,IC4530,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC4533,0,IC4533,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC4537,0,IC4537,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC4539,0,IC4539,Antwerpen-Centraal - Charleroi-Zuid,2
routes:IC5357,0,IC5357,Hasselt - Maastricht (nl),2
routes:IC5376,0,IC5376,Tongeren - Hasselt,2
routes:IC5392,0,IC5392,Maastricht (nl) - Hasselt,2
routes:IC19715,0,IC19715,Lille Flandres(f) - Kortrijk,2
routes:IC19726,0,IC19726,Kortrijk - Lille Flandres(f),2
routes:IC19729,0,IC19729,Lille Flandres(f) - Kortrijk,2
routes:IC19736,0,IC19736,Kortrijk - Lille Flandres(f),2
routes:IC19741,0,IC19741,Lille Flandres(f) - Kortrijk,2
routes:IC19745,0,IC19745,Lille Flandres(f) - Kortrijk,2
routes:IC19901,0,IC19901,Lille Flandres(f) - Doornik,2
routes:IC19904,0,IC19904,Doornik - Lille Flandres(f),2
routes:IC19906,0,IC19906,Doornik - Lille Flandres(f),2
routes:IC19912,0,IC19912,Doornik - Lille Flandres(f),2
routes:IC19915,0,IC19915,Lille Flandres(f) - Doornik,2
routes:IC19919,0,IC19919,Lille Flandres(f) - Doornik,2
routes:IC19927,0,IC19927,Lille Flandres(f) - Doornik,2
routes:IC19932,0,IC19932,Doornik - Lille Flandres(f),2
routes:IC19938,0,IC19938,Doornik - Lille Flandres(f),2
routes:IC19945,0,IC19945,Lille Flandres(f) - Doornik,2
routes:IC19951,0,IC19951,Lille Flandres(f) - Doornik,2
routes:IC19953,0,IC19953,Lille Flandres(f) - Doornik,2
routes:IC19958,0,IC19958,Doornik - Lille Flandres(f),2
routes:IC19962,0,IC19962,Doornik - Lille Flandres(f),2
routes:IC19966,0,IC19966,Doornik - Lille Flandres(f),2
routes:IC19970,0,IC19970,Doornik - Lille Flandres(f),2
routes:IC19975,0,IC19975,Lille Flandres(f) - Doornik,2
routes:L3359,0,L3359,Halle - Brussel-Luxemburg,2
routes:L3361,0,L3361,Halle - Brussel-Luxemburg,2
routes:L3363,0,L3363,Halle - Brussel-Luxemburg,2
routes:L3365,0,L3365,Halle - Brussel-Luxemburg,2
routes:L3367,0,L3367,Halle - Brussel-Luxemburg,2
routes:L3369,0,L3369,Halle - Brussel-Luxemburg,2
routes:L3378,0,L3378,Brussel-Luxemburg - Halle,2
routes:L3380,0,L3380,Brussel-Luxemburg - Halle,2
routes:L3382,0,L3382,Brussel-Luxemburg - Halle,2
routes:L3384,0,L3384,Brussel-Luxemburg - Halle,2
routes:L3389,0,L3389,Brussel-Luxemburg - Halle,2
routes:L3391,0,L3391,Brussel-Luxemburg - Halle,2
routes:L3656,0,L3656,S Gravenbrakel - Leuven,2
routes:L3658,0,L3658,S Gravenbrakel - Leuven,2
routes:L3660,0,L3660,S Gravenbrakel - Leuven,2
routes:L3662,0,L3662,S Gravenbrakel - Leuven,2
routes:L3664,0,L3664,S Gravenbrakel - Leuven,2
routes:L3666,0,L3666,S Gravenbrakel - Leuven,2
routes:L3668,0,L3668,S Gravenbrakel - Leuven,2
routes:L3670,0,L3670,S Gravenbrakel - Leuven,2
routes:L3676,0,L3676,Leuven - S Gravenbrakel,2
routes:L3678,0,L3678,Leuven - S Gravenbrakel,2
routes:L3680,0,L3680,Leuven - S Gravenbrakel,2
routes:L3682,0,L3682,Leuven - S Gravenbrakel,2
routes:L3684,0,L3684,Leuven - S Gravenbrakel,2
routes:L3686,0,L3686,Leuven - S Gravenbrakel,2
routes:L3688,0,L3688,Leuven - S Gravenbrakel,2
routes:L3690,0,L3690,Leuven - S Gravenbrakel,2
routes:L3692,0,L3692,Leuven - S Gravenbrakel,2
routes:L3755,0,L3755,S Gravenbrakel - Leuven,2
routes:L3767,0,L3767,S Gravenbrakel - Leuven,2
routes:L3777,0,L3777,Leuven - S Gravenbrakel,2
routes:L3781,0,L3781,Leuven - S Gravenbrakel,2
routes:L3783,0,L3783,Leuven - S Gravenbrakel,2
routes:L3785,0,L3785,Leuven - S Gravenbrakel,2
routes:L3787,0,L3787,Leuven - S Gravenbrakel,2
routes:L3789,0,L3789,Leuven - S Gravenbrakel,2
routes:L3993,0,L3993,Louvain-La-Neuve-Univ. - Ottignies,2
routes:L4058,0,L4058,Jurbeke - S Gravenbrakel,2
routes:L4060,0,L4060,Jurbeke - S Gravenbrakel,2
routes:L4062,0,L4062,Jurbeke - S Gravenbrakel,2
routes:L4064,0,L4064,Jurbeke - S Gravenbrakel,2
routes:L4066,0,L4066,Jurbeke - S Gravenbrakel,2
routes:L4068,0,L4068,Jurbeke - S Gravenbrakel,2
routes:L4070,0,L4070,Jurbeke - S Gravenbrakel,2
routes:L4255,0,L4255,Charleroi-Zuid - Luttre,2
routes:L4258,0,L4258,Charleroi-Zuid - Luttre,2
routes:L4260,0,L4260,Charleroi-Zuid - Luttre,2
routes:L4262,0,L4262,Charleroi-Zuid - Luttre,2
routes:L4264,0,L4264,Charleroi-Zuid - Luttre,2
routes:L4266,0,L4266,Charleroi-Zuid - Luttre,2
routes:L4268,0,L4268,Charleroi-Zuid - Luttre,2
routes:L4276,0,L4276,La Louviere-Zuid - Charleroi-Zuid,2
routes:L4278,0,L4278,Luttre - Charleroi-Zuid,2
routes:L4280,0,L4280,Luttre - Charleroi-Zuid,2
routes:L4282,0,L4282,Luttre - Charleroi-Zuid,2
routes:L4284,0,L4284,Luttre - Charleroi-Zuid,2
routes:L4286,0,L4286,Luttre - Charleroi-Zuid,2
routes:L4288,0,L4288,Luttre - Charleroi-Zuid,2
routes:L4290,0,L4290,Luttre - Charleroi-Zuid,2
routes:L4292,0,L4292,Luttre - La Louviere-Zuid,2
routes:L4357,0,L4357,Manage - S Gravenbrakel,2
routes:L4359,0,L4359,Manage - S Gravenbrakel,2
routes:L4361,0,L4361,Manage - S Gravenbrakel,2
routes:L4363,0,L4363,Manage - S Gravenbrakel,2
routes:L4365,0,L4365,Manage - S Gravenbrakel,2
routes:L4367,0,L4367,Manage - S Gravenbrakel,2
routes:L4369,0,L4369,Manage - S Gravenbrakel,2
routes:L4378,0,L4378,S Gravenbrakel - Manage,2
routes:L4382,0,L4382,S Gravenbrakel - Manage,2
routes:L4386,0,L4386,S Gravenbrakel - Manage,2
routes:L4477,0,L4477,La Louviere-Zuid - Bergen,2
routes:L4481,0,L4481,La Louviere-Zuid - Quevy,2
routes:L4485,0,L4485,La Louviere-Zuid - Quevy,2
routes:L4490,0,L4490,La Louviere-Zuid - Quevy,2
routes:L4576,0,L4576,Charleroi-Zuid - Ottignies,2
routes:L4854,0,L4854,Bergen - Doornik,2
routes:L4856,0,L4856,Geraardsbergen - Doornik,2
routes:L4860,0,L4860,Geraardsbergen - Doornik,2
routes:L4864,0,L4864,Geraardsbergen - Moeskroen,2
routes:L4868,0,L4868,Geraardsbergen - Doornik,2
routes:L4876,0,L4876,Bergen - Geraardsbergen,2
routes:L4878,0,L4878,Doornik - Geraardsbergen,2
routes:L4880,0,L4880,Moeskroen - Geraardsbergen,2
routes:L4882,0,L4882,Doornik - Geraardsbergen,2
routes:L4884,0,L4884,Doornik - Geraardsbergen,2
routes:L4886,0,L4886,Doornik - Geraardsbergen,2
routes:L4888,0,L4888,Moeskroen - Geraardsbergen,2
routes:L4890,0,L4890,Doornik - Geraardsbergen,2
routes:L4954,0,L4954,Hoei - Luik-Guillemins,2
routes:L4956,0,L4956,Namen - Luik-Guillemins,2
routes:L4968,0,L4968,Namen - Luik-Guillemins,2
routes:L4978,0,L4978,Luik-Guillemins - Namen,2
routes:L4984,0,L4984,Luik-Guillemins - Namen,2
routes:L4987,0,L4987,Luik-Guillemins - Namen,2
routes:L4989,0,L4989,Luik-Guillemins - Namen,2
routes:L4991,0,L4991,Luik-Guillemins - Hoei,2
routes:L5050,0,L5050,Luxembourg (l) - Athus,2
routes:L5157,0,L5157,Borgworm - Luik-Guillemins,2
routes:L5159,0,L5159,Borgworm - Luik-Guillemins,2
routes:L5161,0,L5161,Borgworm - Luik-Guillemins,2
routes:L5163,0,L5163,Borgworm - Luik-Guillemins,2
routes:L5165,0,L5165,Borgworm - Luik-Guillemins,2
routes:L5167,0,L5167,Borgworm - Luik-Guillemins,2
routes:L5556,0,L5556,Liers - Marloie,2
routes:L5558,0,L5558,Liers - Marloie,2
routes:L5560,0,L5560,Liers - Marloie,2
routes:L5562,0,L5562,Liers - Marloie,2
routes:L5564,0,L5564,Liers - Marloie,2
routes:L5566,0,L5566,Liers - Marloie,2
routes:L5568,0,L5568,Liers - Marloie,2
routes:L8576,0,L8576,Edingen - Geraardsbergen,2
routes:L8973,0,L8973,Denderleeuw - Geraardsbergen,2
routes:P2357,0,P2357,Hasselt - Genk,2
routes:P2379,0,P2379,Genk - Hasselt,2
routes:P2389,0,P2389,Genk - Hasselt,2
routes:P4167,0,P4167,Herentals - Lier,2
routes:P4176,0,P4176,Lier - Herentals,2
routes:P4188,0,P4188,Lier - Herentals,2
routes:P7092,0,P7092,Dendermonde - Brussel-Zuid,2
routes:P7096,0,P7096,Dendermonde - Mechelen,2
routes:P7200,0,P7200,Roosendaal (nl) - Antwerpen-Centraal,2
routes:P7214,0,P7214,Hasselt - Antwerpen-Centraal,2
routes:P7282,0,P7282,Aarschot - Antwerpen-Centraal,2
routes:P7290,0,P7290,Sint-Niklaas - Antwerpen-Centraal,2
routes:P7300,0,P7300,Landen - Brussel-Zuid,2
routes:P7307,0,P7307,Tongeren - Hasselt,2
routes:P7361,0,P7361,Hasselt - Leuven,2
routes:P7363,0,P7363,Hasselt - Leuven,2
routes:P7400,0,P7400,Luik-Guillemins - Brussel-Zuid,2
routes:P7445,0,P7445,Wezet - Brussel-Zuid,2
routes:P7481,0,P7481,Luik-Guillemins - Statte,2
routes:P7485,0,P7485,Gouvy - Luik-Paleis,2
routes:P7487,0,P7487,Hoei - Namen,2
routes:P7490,0,P7490,Herstal - Gouvy,2
routes:P7511,0,P7511,Moeskroen - Doornik,2
routes:P7521,0,P7521,Doornik - Bergen,2
routes:P7593,0,P7593,Geraardsbergen - Aat,2
routes:P7608,0,P7608,Gouvy - Luxembourg (l),2
routes:P7611,0,P7611,Ciney - Libramont,2
routes:P7621,0,P7621,Aarlen - Libramont,2
routes:P7651,0,P7651,Namen - Ottignies,2
routes:P7653,0,P7653,Ottignies - Namen,2
routes:P7671,0,P7671,Assesse - Namen,2
routes:P7677,0,P7677,Libramont - Aarlen,2
routes:P7686,0,P7686,Athus - Luxembourg (l),2
routes:P7688,0,P7688,Aarlen - Libramont,2
routes:P7694,0,P7694,Bertrix - Libramont,2
routes:P7710,0,P7710,Couvin - Charleroi-Zuid,2
routes:P7712,0,P7712,Walcourt - Charleroi-Zuid,2
routes:P7714,0,P7714,Couvin - Charleroi-Zuid,2
routes:P7724,0,P7724,Chatelet - Schaarbeek,2
routes:P7752,0,P7752,Charleroi-Zuid - Ottignies,2
routes:P7771,0,P7771,Manage - S Gravenbrakel,2
routes:P7773,0,P7773,La Louviere-Zuid - Bergen,2
routes:P7780,0,P7780,Manage - Luttre,2
routes:P7795,0,P7795,Charleroi-Zuid - Luttre,2
routes:P7864,0,P7864,Quievrain - Saint-Ghislain,2
routes:P7922,0,P7922,Geraardsbergen - Denderleeuw,2
routes:P7957,0,P7957,Zottegem - Kortrijk,2
routes:P7980,0,P7980,Aalst - Burst,2
routes:P7982,0,P7982,Aalst - Burst,2
routes:P7984,0,P7984,Aalst - Burst,2
routes:P7986,0,P7986,Aalst - Burst,2
routes:P8053,0,P8053,Gent-Sint-Pieters - Brugge,2
routes:P8092,0,P8092,Brussel-Zuid - Dendermonde,2
routes:P8098,0,P8098,Dendermonde - Mechelen,2
routes:P8209,0,P8209,Brussel-Zuid - Herentals,2
routes:P8215,0,P8215,Antwerpen-Centraal - Hasselt,2
routes:P8282,0,P8282,Antwerpen-Centraal - Aarschot,2
routes:P8291,0,P8291,Sint-Niklaas - Antwerpen-Centraal,2
routes:P8293,0,P8293,Antwerpen-Centraal - Sint-Niklaas,2
